Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,Symbol
2025-01-29,194.77,196.15,192.8,194.92,18218300,0.0,0.0,GOOGL
2025-01-28,194.67,194.84,190.06,192.12,24157900,0.0,0.0,GOOGL
2025-01-27,191.19,196.24,190.11,191.78,41728900,0.0,0.0,GOOGL
2025-01-24,199.56,200.25,197.36,197.46,23877500,0.0,0.0,GOOGL
2025-01-23,197.34,199.65,194.57,197.5,26951400,0.0,0.0,GOOGL
2025-01-22,197.73,199.83,196.89,198.41,26200600,0.0,0.0,GOOGL
2025-01-21,197.41,201.63,197.23,198.42,29971300,0.0,0.0,GOOGL
2025-01-17,195.36,196.59,193.12,195.89,27735100,0.0,0.0,GOOGL
2025-01-16,192.28,194.84,192.18,193.51,17815400,0.0,0.0,GOOGL
2025-01-15,194.91,195.72,191.24,192.46,21776000,0.0,0.0,GOOGL
2025-01-14,189.04,191.36,187.7,190.62,17174900,0.0,0.0,GOOGL
2025-01-13,190.39,190.56,186.75,189.45,21823700,0.0,0.0,GOOGL
2025-01-10,191.42,195.88,189.69,193.67,26665200,0.0,0.0,GOOGL
2025-01-08,193.32,195.65,191.75,191.94,24864800,0.0,0.0,GOOGL
2025-01-07,194.85,200.35,193.97,196.47,26487200,0.0,0.0,GOOGL
2025-01-06,196.23,197.58,193.22,193.35,29563600,0.0,0.0,GOOGL
2025-01-03,191.17,192.58,189.36,190.75,18596200,0.0,0.0,GOOGL
2025-01-02,188.81,191.38,186.89,190.03,20370800,0.0,0.0,GOOGL
2024-12-31,188.68,191.34,187.9,190.46,17466900,0.0,0.0,GOOGL
2024-12-30,190.62,191.92,188.51,189.18,14264700,0.0,0.0,GOOGL
2024-12-27,192.13,194.69,190.03,194.32,18891400,0.0,0.0,GOOGL
2024-12-26,194.96,196.11,193.75,194.52,12046600,0.0,0.0,GOOGL
2024-12-24,195.47,195.47,193.15,194.21,10403300,0.0,0.0,GOOGL
2024-12-23,194.0,194.47,189.53,191.99,25675000,0.0,0.0,GOOGL
2024-12-20,190.79,192.26,184.62,185.18,63462900,0.0,0.0,GOOGL
2024-12-19,187.9,192.4,187.77,191.01,32265200,0.0,0.0,GOOGL
2024-12-18,187.79,196.36,187.13,194.59,34166100,0.0,0.0,GOOGL
2024-12-17,194.78,200.77,194.35,196.61,43504000,0.0,0.0,GOOGL
2024-12-16,196.02,198.35,191.99,192.24,44934900,0.0,0.0,GOOGL
2024-12-13,189.2,192.1,189.02,190.39,25143500,0.0,0.0,GOOGL
2024-12-12,191.34,194.55,191.09,194.37,34817500,0.0,0.0,GOOGL
2024-12-11,194.77,194.97,184.25,184.71,67894100,0.0,0.0,GOOGL
2024-12-10,184.57,185.75,180.46,182.26,54813000,0.0,0.0,GOOGL
2024-12-09,174.8,175.69,173.09,173.39,25389600,0.2,0.0,GOOGL
2024-12-06,173.94,174.31,171.11,171.27,21462400,0.0,0.0,GOOGL
2024-12-05,171.88,175.29,171.57,174.59,21356200,0.0,0.0,GOOGL
2024-12-04,173.6,174.14,170.31,170.4,31615100,0.0,0.0,GOOGL
2024-12-03,170.59,171.92,170.1,170.74,22248700,0.0,0.0,GOOGL
2024-12-02,170.74,171.32,167.83,168.03,23789100,0.0,0.0,GOOGL
2024-11-29,168.21,168.69,166.43,167.76,14257200,0.0,0.0,GOOGL
2024-11-27,168.49,168.74,167.28,168.26,19266500,0.0,0.0,GOOGL
2024-11-26,168.38,169.07,166.84,166.89,20486700,0.0,0.0,GOOGL
2024-11-25,166.91,167.89,164.88,165.36,33135300,0.0,0.0,GOOGL
2024-11-22,164.04,165.73,163.18,165.12,38604600,0.0,0.0,GOOGL
2024-11-21,166.89,173.37,162.98,173.14,59734400,0.0,0.0,GOOGL
2024-11-20,175.21,176.9,173.02,176.56,18997100,0.0,0.0,GOOGL
2024-11-19,177.34,178.08,172.8,172.96,23434900,0.0,0.0,GOOGL
2024-11-18,174.53,174.67,172.14,172.66,20135300,0.0,0.0,GOOGL
2024-11-15,171.73,173.38,170.47,172.97,32504600,0.0,0.0,GOOGL
2024-11-14,174.81,178.03,173.55,177.5,31007500,0.0,0.0,GOOGL
2024-11-13,178.09,180.17,177.76,179.67,23184000,0.0,0.0,GOOGL
2024-11-12,180.82,181.69,178.6,179.03,25134900,0.0,0.0,GOOGL
2024-11-11,179.56,179.76,177.69,177.8,17450400,0.0,0.0,GOOGL
2024-11-08,177.57,180.11,177.3,179.86,22006200,0.0,0.0,GOOGL
2024-11-07,179.96,180.28,176.41,176.63,25352900,0.0,0.0,GOOGL
2024-11-06,175.74,176.16,172.74,173.04,33695500,0.0,0.0,GOOGL
2024-11-05,168.99,169.78,168.1,168.69,18242100,0.0,0.0,GOOGL
2024-11-04,168.5,169.98,167.27,169.18,21492700,0.0,0.0,GOOGL
2024-11-01,170.54,171.56,168.14,169.32,31796500,0.0,0.0,GOOGL
2024-10-31,170.36,176.04,170.25,172.37,44769000,0.0,0.0,GOOGL
2024-10-30,173.69,181.22,173.3,179.89,68890800,0.0,0.0,GOOGL
2024-10-29,168.93,169.63,166.36,166.99,42169000,0.0,0.0,GOOGL
2024-10-28,165.99,168.01,163.23,168.01,32138600,0.0,0.0,GOOGL
2024-10-25,164.54,164.86,162.7,162.95,19828900,0.0,0.0,GOOGL
2024-10-24,162.01,162.61,160.3,162.12,22412500,0.0,0.0,GOOGL
2024-10-23,162.07,165.09,161.22,164.04,18280500,0.0,0.0,GOOGL
2024-10-22,164.41,165.04,162.26,162.26,16568100,0.0,0.0,GOOGL
2024-10-21,163.35,163.78,161.91,162.23,20946500,0.0,0.0,GOOGL
2024-10-18,162.7,163.99,162.36,162.47,19757700,0.0,0.0,GOOGL
2024-10-17,162.21,165.64,162.05,165.0,21453400,0.0,0.0,GOOGL
2024-10-16,164.43,165.07,163.02,163.81,16406000,0.0,0.0,GOOGL
2024-10-15,164.73,166.94,163.91,165.06,20247200,0.0,0.0,GOOGL
2024-10-14,164.24,165.5,162.68,162.92,19016100,0.0,0.0,GOOGL
2024-10-11,162.52,163.18,160.53,161.42,15344300,0.0,0.0,GOOGL
2024-10-10,161.37,162.35,159.7,160.16,14144100,0.0,0.0,GOOGL
2024-10-09,161.15,164.12,159.04,162.73,31181800,0.0,0.0,GOOGL
2024-10-08,163.66,164.01,162.15,163.22,23072700,0.0,0.0,GOOGL
2024-10-07,162.26,167.74,162.04,166.98,22463100,0.0,0.0,GOOGL
2024-10-04,166.33,167.49,164.75,167.32,19047400,0.0,0.0,GOOGL
2024-10-03,165.13,165.91,163.2,163.69,15073100,0.0,0.0,GOOGL
2024-10-02,165.13,166.78,164.01,165.69,17760200,0.0,0.0,GOOGL
2025-10-01,519.71,520.51,511.69,514.8,22615900,0.0,0.0,MSFT
2025-09-30,517.95,518.16,509.66,513.24,19712400,0.0,0.0,MSFT
2025-09-29,514.6,516.85,508.88,511.5,17617800,0.0,0.0,MSFT
2025-09-26,511.46,513.94,506.62,510.06,16213100,0.0,0.0,MSFT
2025-09-25,507.03,510.01,505.04,508.3,15786500,0.0,0.0,MSFT
2025-09-24,510.15,512.48,506.92,510.38,13533700,0.0,0.0,MSFT
2025-09-23,509.23,514.59,507.31,513.8,19799600,0.0,0.0,MSFT
2025-09-22,514.45,517.74,512.54,515.59,20009300,0.0,0.0,MSFT
2025-09-19,517.93,519.3,510.31,510.56,52474100,0.0,0.0,MSFT
2025-09-18,508.45,513.07,507.66,511.49,18913700,0.0,0.0,MSFT
2025-09-17,510.02,511.29,505.93,510.62,15816600,0.0,0.0,MSFT
2025-09-16,509.04,517.23,508.6,516.88,19711900,0.0,0.0,MSFT
2025-09-15,515.36,515.47,507.0,508.79,17143800,0.0,0.0,MSFT
2025-09-12,509.9,512.55,503.85,506.65,23624900,0.0,0.0,MSFT
2025-09-11,501.01,503.17,497.88,502.25,18881600,0.0,0.0,MSFT
2025-09-10,500.37,503.23,496.72,502.98,21611800,0.0,0.0,MSFT
2025-09-09,498.41,502.25,497.7,501.43,14410500,0.0,0.0,MSFT
2025-09-08,498.2,501.2,495.03,498.11,16771000,0.0,0.0,MSFT
2025-09-05,495.0,511.97,492.37,509.07,31994800,0.0,0.0,MSFT
2025-09-04,507.97,508.15,503.15,504.3,15509500,0.0,0.0,MSFT
2025-09-03,505.35,507.79,502.32,503.79,16345100,0.0,0.0,MSFT
2025-09-02,505.12,506.0,496.81,500.47,18128000,0.0,0.0,MSFT
2025-08-29,506.69,509.6,504.49,508.66,20961600,0.0,0.0,MSFT
2025-08-28,509.64,511.09,505.5,507.09,18015600,0.0,0.0,MSFT
2025-08-27,506.74,507.29,499.9,502.0,17277900,0.0,0.0,MSFT
2025-08-26,502.04,504.98,498.51,504.36,30835700,0.0,0.0,MSFT
2025-08-25,504.26,508.19,504.12,506.63,21638600,0.0,0.0,MSFT
2025-08-22,507.23,510.73,502.41,504.25,24324200,0.0,0.0,MSFT
2025-08-21,504.24,507.63,502.72,503.69,18443300,0.83,0.0,MSFT
2025-08-20,504.89,510.16,503.61,509.03,27723000,0.0,0.0,MSFT
2025-08-19,508.93,514.31,507.72,514.15,21481000,0.0,0.0,MSFT
2025-08-18,516.25,521.96,513.18,520.73,23760600,0.0,0.0,MSFT
2025-08-15,519.32,525.24,518.23,521.91,25213300,0.0,0.0,MSFT
2025-08-14,521.62,525.09,519.29,521.7,20269100,0.0,0.0,MSFT
2025-08-13,519.73,531.83,518.52,531.24,19619200,0.0,0.0,MSFT
2025-08-12,528.37,530.11,521.84,522.89,18667000,0.0,0.0,MSFT
2025-08-11,520.91,526.72,518.87,521.44,20194400,0.0,0.0,MSFT
2025-08-08,521.18,523.8,518.56,521.74,15531000,0.0,0.0,MSFT
2025-08-07,519.99,527.22,516.7,525.94,16079100,0.0,0.0,MSFT
2025-08-06,524.08,530.83,523.17,530.03,21355700,0.0,0.0,MSFT
2025-08-05,526.88,536.42,526.37,536.3,19171600,0.0,0.0,MSFT
2025-08-04,534.76,537.37,527.26,527.4,25349000,0.0,0.0,MSFT
2025-08-01,523.25,534.92,520.01,534.12,28977600,0.0,0.0,MSFT
2025-07-31,532.62,554.54,531.03,554.32,51617300,0.0,0.0,MSFT
2025-07-30,512.4,515.1,508.6,514.32,26380400,0.0,0.0,MSFT
2025-07-29,511.73,516.77,510.72,514.68,16469200,0.0,0.0,MSFT
2025-07-28,511.66,514.15,509.28,513.24,14308000,0.0,0.0,MSFT
2025-07-25,512.87,517.44,509.52,511.63,19125700,0.0,0.0,MSFT
2025-07-24,510.04,512.83,506.47,507.93,16107000,0.0,0.0,MSFT
2025-07-23,505.04,505.96,499.88,505.92,16396600,0.0,0.0,MSFT
2025-07-22,504.44,510.36,504.44,510.13,13868600,0.0,0.0,MSFT
2025-07-21,509.22,511.25,504.72,505.88,14066800,0.0,0.0,MSFT
2025-07-18,509.21,513.8,506.6,513.64,21209700,0.0,0.0,MSFT
2025-07-17,510.86,512.53,504.79,504.85,17503100,0.0,0.0,MSFT
2025-07-16,504.79,505.89,501.07,504.35,15154400,0.0,0.0,MSFT
2025-07-15,504.99,507.47,501.96,502.19,14927200,0.0,0.0,MSFT
2025-07-14,502.19,503.14,500.21,500.7,12058800,0.0,0.0,MSFT
2025-07-11,502.49,504.2,496.98,497.65,16459500,0.0,0.0,MSFT
2025-07-10,500.66,503.61,496.93,502.22,16492100,0.0,0.0,MSFT
2025-07-09,502.68,505.95,498.92,499.48,18659500,0.0,0.0,MSFT
2025-07-08,495.8,497.38,493.3,496.42,11846600,0.0,0.0,MSFT
2025-07-07,496.9,497.93,494.42,496.56,13981600,0.0,0.0,MSFT
2025-07-03,498.02,499.31,492.63,493.0,13984800,0.0,0.0,MSFT
2025-07-02,490.28,492.69,487.9,489.19,16319600,0.0,0.0,MSFT
2025-07-01,491.24,497.23,490.17,495.66,19945400,0.0,0.0,MSFT
2025-06-30,496.59,499.94,494.52,496.22,28369000,0.0,0.0,MSFT
2025-06-27,495.13,498.48,492.22,496.73,34539200,0.0,0.0,MSFT
2025-06-26,496.63,497.22,492.0,492.17,21578900,0.0,0.0,MSFT
2025-06-25,491.46,493.75,488.59,491.23,17495100,0.0,0.0,MSFT
2025-06-24,489.31,491.04,486.0,488.15,22305600,0.0,0.0,MSFT
2025-06-23,485.2,486.95,471.73,477.43,24864000,0.0,0.0,MSFT
2025-06-20,476.62,482.67,476.09,481.44,37576200,0.0,0.0,MSFT
2025-06-18,479.45,480.21,473.68,477.22,17526500,0.0,0.0,MSFT
2025-06-17,477.26,477.95,473.3,474.62,15414100,0.0,0.0,MSFT
2025-06-16,478.35,479.9,474.22,474.43,15626100,0.0,0.0,MSFT
2025-06-13,474.18,478.39,471.98,475.63,16814500,0.0,0.0,MSFT
2025-06-12,478.08,479.63,472.74,474.24,18950600,0.0,0.0,MSFT
2025-06-11,471.84,474.69,468.89,469.25,16399200,0.0,0.0,MSFT
2025-06-10,470.15,472.02,466.19,470.42,15375900,0.0,0.0,MSFT
2025-06-09,471.97,472.65,467.85,468.93,16469900,0.0,0.0,MSFT
2025-06-06,469.61,472.56,468.01,469.32,15285600,0.0,0.0,MSFT
2025-06-05,466.91,468.88,463.27,464.2,20131700,0.0,0.0,MSFT
2025-06-04,463.11,464.93,462.26,463.24,14162700,0.0,0.0,MSFT
2025-06-03,462.21,463.38,460.1,460.71,15743800,0.0,0.0,MSFT
2025-06-02,461.21,461.35,456.14,456.39,16626500,0.0,0.0,MSFT
2025-05-30,459.6,460.92,454.79,458.97,34770500,0.0,0.0,MSFT
2025-05-29,457.93,460.96,454.56,460.79,13974800,0.0,0.0,MSFT
2025-05-28,456.61,461.76,456.18,460.46,17086300,0.0,0.0,MSFT
2025-05-27,459.93,460.19,455.37,455.73,20974300,0.0,0.0,MSFT
2025-05-23,449.44,452.95,448.17,449.24,16883500,0.0,0.0,MSFT
2025-05-22,454.11,459.49,453.16,454.2,18025600,0.0,0.0,MSFT
2025-05-21,451.83,457.03,451.07,453.82,19216900,0.0,0.0,MSFT
2025-05-20,457.42,457.59,453.57,454.84,15441800,0.0,0.0,MSFT
2025-05-19,458.12,458.84,450.06,450.14,21336500,0.0,0.0,MSFT
2025-05-16,453.52,453.61,447.99,451.31,23849800,0.0,0.0,MSFT
2025-05-15,452.39,455.44,449.69,450.03,21992300,0.83,0.0,MSFT
2025-05-14,451.37,452.32,446.58,446.58,19902800,0.0,0.0,MSFT
2025-05-13,447.58,449.11,443.81,446.23,23618800,0.0,0.0,MSFT
2025-05-12,447.7,447.81,438.25,444.39,22821900,0.0,0.0,MSFT
2025-05-09,437.21,439.21,434.37,438.47,15324200,0.0,0.0,MSFT
2025-05-08,436.65,442.13,434.15,436.41,23491300,0.0,0.0,MSFT
2025-05-07,431.85,436.6,429.61,432.33,23295300,0.0,0.0,MSFT
2025-05-06,431.81,436.21,429.67,430.7,15104200,0.0,0.0,MSFT
2025-05-05,434.66,437.97,430.61,431.37,20136100,0.0,0.0,MSFT
2025-05-02,433.77,437.91,428.5,430.24,30757400,0.0,0.0,MSFT
2025-05-01,423.92,435.47,423.43,429.61,58938100,0.0,0.0,MSFT
2025-04-30,393.89,395.28,383.11,388.95,36461100,0.0,0.0,MSFT
2025-04-29,392.67,393.73,389.03,389.94,14974000,0.0,0.0,MSFT
2025-04-28,389.8,391.38,385.3,390.6,16579400,0.0,0.0,MSFT
2025-04-25,390.49,390.8,383.27,385.66,18973200,0.0,0.0,MSFT
2025-04-24,385.96,387.1,373.89,374.4,22232300,0.0,0.0,MSFT
2025-04-23,373.09,379.07,371.73,374.75,20545500,0.0,0.0,MSFT
2025-04-22,365.55,366.49,358.61,362.12,19485000,0.0,0.0,MSFT
2025-04-21,357.87,363.22,354.44,361.56,20807300,0.0,0.0,MSFT
2025-04-17,366.5,373.02,365.62,372.45,21120200,0.0,0.0,MSFT
2025-04-16,370.32,380.29,366.72,379.35,21967800,0.0,0.0,MSFT
2025-04-15,384.39,390.53,382.83,387.16,17199900,0.0,0.0,MSFT
2025-04-14,386.46,393.28,382.88,391.86,19251200,0.0,0.0,MSFT
2025-04-11,387.1,388.7,377.58,379.32,23839200,0.0,0.0,MSFT
2025-04-10,380.03,382.57,366.52,380.73,38024400,0.0,0.0,MSFT
2025-04-09,389.13,391.87,351.87,352.31,50199700,0.0,0.0,MSFT
2025-04-08,353.33,372.35,349.03,366.98,35868900,0.0,0.0,MSFT
2025-04-07,356.62,369.71,343.59,349.66,50425000,0.0,0.0,MSFT
2025-04-04,358.59,373.29,358.23,362.87,49209900,0.0,0.0,MSFT
2025-04-03,371.82,376.17,368.07,373.49,30198000,0.0,0.0,MSFT
2025-04-02,380.81,383.74,375.31,376.66,16092600,0.0,0.0,MSFT
2025-04-01,380.86,381.52,371.93,373.35,19689500,0.0,0.0,MSFT
2025-03-31,374.09,375.76,365.97,371.25,35184700,0.0,0.0,MSFT
2025-03-28,377.49,387.78,375.62,386.73,21632000,0.0,0.0,MSFT
2025-03-27,389.22,390.88,386.06,388.78,13766800,0.0,0.0,MSFT
2025-03-26,388.62,393.94,387.22,393.63,16108400,0.0,0.0,MSFT
2025-03-25,393.79,394.98,391.28,392.55,15775000,0.0,0.0,MSFT
2025-03-24,391.72,394.03,388.46,394.03,21004500,0.0,0.0,MSFT
2025-03-21,389.9,390.38,381.47,381.89,39675900,0.0,0.0,MSFT
2025-03-20,385.5,390.43,381.95,384.4,18470500,0.0,0.0,MSFT
2025-03-19,386.47,388.33,382.67,384.19,19185500,0.0,0.0,MSFT
2025-03-18,382.19,386.03,379.78,385.73,19486900,0.0,0.0,MSFT
2025-03-17,387.35,391.35,384.23,385.36,22474300,0.0,0.0,MSFT
2025-03-14,387.21,388.88,378.19,378.46,19952800,0.0,0.0,MSFT
2025-03-13,377.46,383.98,376.14,381.83,20473000,0.0,0.0,MSFT
2025-03-12,381.94,383.88,377.63,381.62,24253600,0.0,0.0,MSFT
2025-03-11,379.13,384.66,375.6,377.68,30380200,0.0,0.0,MSFT
2025-03-10,378.84,385.06,375.91,384.5,32840100,0.0,0.0,MSFT
2025-03-07,391.94,393.43,384.2,390.96,22034100,0.0,0.0,MSFT
2025-03-06,395.51,400.75,391.32,392.91,23304600,0.0,0.0,MSFT
2025-03-05,399.63,400.28,387.46,387.99,23433100,0.0,0.0,MSFT
2025-03-04,387.26,391.22,379.68,382.07,29342900,0.0,0.0,MSFT
2025-03-03,387.14,397.44,384.82,397.44,23007700,0.0,0.0,MSFT
2025-02-28,395.61,396.25,385.23,391.3,32845700,0.0,0.0,MSFT
2025-02-27,391.17,404.33,390.81,399.88,21127400,0.0,0.0,MSFT
2025-02-26,398.34,402.2,392.88,396.63,19619000,0.0,0.0,MSFT
2025-02-25,396.52,400.53,395.32,399.71,29387400,0.0,0.0,MSFT
2025-02-24,402.6,407.95,397.93,407.09,26443700,0.0,0.0,MSFT
2025-02-21,406.79,416.6,406.47,415.89,27524800,0.0,0.0,MSFT
2025-02-20,414.69,417.85,411.11,413.85,23508700,0.83,0.0,MSFT
2025-02-19,412.5,413.22,405.42,405.65,24114200,0.0,0.0,MSFT
2025-02-18,407.4,408.36,404.28,405.77,21423100,0.0,0.0,MSFT
2025-02-14,406.2,406.68,403.66,405.56,22758500,0.0,0.0,MSFT
2025-02-13,408.3,408.75,404.14,404.78,23891700,0.0,0.0,MSFT
2025-02-12,406.8,408.51,402.16,404.98,19121700,0.0,0.0,MSFT
2025-02-11,409.19,410.24,407.06,407.4,18140600,0.0,0.0,MSFT
2025-02-10,409.97,413.19,408.67,411.45,20817900,0.0,0.0,MSFT
2025-02-07,407.51,416.36,405.87,414.2,22886800,0.0,0.0,MSFT
2025-02-06,413.55,415.91,411.74,411.74,16309800,0.0,0.0,MSFT
2025-02-05,411.03,411.57,408.16,410.1,16316700,0.0,0.0,MSFT
2025-02-04,410.12,411.66,407.5,410.43,20532100,0.0,0.0,MSFT
2025-02-03,408.67,413.14,406.43,409.35,25679100,0.0,0.0,MSFT
2025-01-31,412.79,418.39,412.64,416.69,34161900,0.0,0.0,MSFT
2025-01-30,412.72,420.55,410.9,416.48,54586300,0.0,0.0,MSFT
2025-01-29,439.91,444.44,437.99,444.25,23581400,0.0,0.0,MSFT
2025-01-28,444.76,445.93,429.02,432.22,23491700,0.0,0.0,MSFT
2025-01-27,432.19,432.82,421.19,421.69,35647800,0.0,0.0,MSFT
2025-01-24,441.63,444.21,438.99,442.73,15549500,0.0,0.0,MSFT
2025-01-23,444.27,444.31,439.09,439.58,18389300,0.0,0.0,MSFT
2025-01-22,443.76,444.83,433.62,435.17,27803800,0.0,0.0,MSFT
2025-01-21,426.16,428.55,423.27,427.85,26085700,0.0,0.0,MSFT
2025-01-17,426.69,432.11,425.83,431.72,26197500,0.0,0.0,MSFT
2025-01-16,422.26,427.14,422.07,426.36,15300000,0.0,0.0,MSFT
2025-01-15,423.98,425.81,415.98,416.84,19637800,0.0,0.0,MSFT
2025-01-14,413.4,417.45,408.48,415.53,16935900,0.0,0.0,MSFT
2025-01-13,414.91,416.21,410.04,412.97,17604800,0.0,0.0,MSFT
2025-01-10,416.66,422.39,412.75,422.31,20201100,0.0,0.0,MSFT
2025-01-08,422.24,424.64,419.24,421.15,15054600,0.0,0.0,MSFT
2025-01-07,420.06,428.3,418.5,426.66,18139100,0.0,0.0,MSFT
2025-01-06,425.51,431.95,423.15,425.66,20573600,0.0,0.0,MSFT
2025-01-03,421.04,421.71,417.25,418.78,16662900,0.0,0.0,MSFT
2025-01-02,416.29,423.74,412.58,423.2,16896500,0.0,0.0,MSFT
2024-12-31,419.2,424.4,418.36,423.77,13246500,0.0,0.0,MSFT
2024-12-30,422.51,425.21,419.59,423.73,13158700,0.0,0.0,MSFT
2024-12-27,428.18,432.84,424.02,432.22,18117700,0.0,0.0,MSFT
2024-12-26,435.72,438.53,434.24,436.68,8194200,0.0,0.0,MSFT
2024-12-24,436.93,437.2,431.82,432.27,7164500,0.0,0.0,MSFT
2024-12-23,432.87,435.26,430.46,434.35,19152500,0.0,0.0,MSFT
2024-12-20,434.21,441.32,426.29,430.74,64263700,0.0,0.0,MSFT
2024-12-19,434.64,440.76,433.94,439.21,22963700,0.0,0.0,MSFT
2024-12-18,435.0,450.18,434.63,448.85,24444500,0.0,0.0,MSFT
2024-12-17,451.98,452.8,447.11,448.55,22733500,0.0,0.0,MSFT
2024-12-16,449.12,449.71,442.85,444.83,23598800,0.0,0.0,MSFT
2024-12-13,444.83,448.96,443.14,445.99,20177800,0.0,0.0,MSFT
2024-12-12,447.1,453.67,446.66,446.66,20834800,0.0,0.0,MSFT
2024-12-11,446.54,447.89,441.62,441.62,19200200,0.0,0.0,MSFT
2024-12-10,440.91,447.16,439.19,441.96,18469500,0.0,0.0,MSFT
2024-12-09,443.58,445.88,438.09,440.18,19144400,0.0,0.0,MSFT
2024-12-06,441.15,443.66,439.36,439.88,18821000,0.0,0.0,MSFT
2024-12-05,440.2,442.23,433.79,435.53,21697800,0.0,0.0,MSFT
2024-12-04,435.03,437.27,430.27,430.66,26009400,0.0,0.0,MSFT
2024-12-03,428.84,430.11,425.4,427.49,18302000,0.0,0.0,MSFT
2024-12-02,428.62,430.63,419.01,419.27,20207200,0.0,0.0,MSFT
